invoice_date,invoice_no,fy,month_no,account_code,account_name,city,salesman_code,salesman_name,sku,product_name,pack_size,cartons,litres,rate_per_carton,sales_amount
2024-12-13,GA/2024-25/00609,FY2024-25,12,ACC-024,Maa Baliyan Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2024-12-13,GA/2024-25/00610,FY2024-25,12,ACC-033,Balaji Singhal Stores,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-13,GA/2024-25/00611,FY2024-25,12,ACC-064,Laxmi Mishra Super Market,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-13,GA/2024-25/00612,FY2024-25,12,ACC-126,Bhatia General Store,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-14,GA/2024-25/00613,FY2024-25,12,ACC-021,Shri Tandon Stores,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2024-12-14,GA/2024-25/00614,FY2024-25,12,ACC-052,Krishna Srivastava & Company,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-14,GA/2024-25/00615,FY2024-25,12,ACC-066,Dhingra Marketing,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-16,GA/2024-25/00616,FY2024-25,12,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2024-12-16,GA/2024-25/00617,FY2024-25,12,ACC-120,Ganesh Kansal Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-16,GA/2024-25/00618,FY2024-25,12,ACC-128,Shree Saxena General Store,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-16,GA/2024-25/00619,FY2024-25,12,ACC-145,Nagpal Kirana Store,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-16,GA/2024-25/00619,FY2024-25,12,ACC-145,Nagpal Kirana Store,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-17,GA/2024-25/00620,FY2024-25,12,ACC-010,Shree Mishra Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2024-12-17,GA/2024-25/00621,FY2024-25,12,ACC-056,Bajaj Provisions,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-17,GA/2024-25/00622,FY2024-25,12,ACC-068,Ganesh Saxena General Store,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2024-12-18,GA/2024-25/00623,FY2024-25,12,ACC-016,Ganesh Bhardwaj Trading Co.,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-18,GA/2024-25/00624,FY2024-25,12,ACC-079,Maa Khurana Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-18,GA/2024-25/00625,FY2024-25,12,ACC-111,Dubey & Sons,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-18,GA/2024-25/00626,FY2024-25,12,ACC-118,Laxmi Rana & Sons,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8670,26010
2024-12-19,GA/2024-25/00627,FY2024-25,12,ACC-061,Jai Srivastava General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-19,GA/2024-25/00628,FY2024-25,12,ACC-141,Shri Wadhwa Sales Corporation,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-20,GA/2024-25/00629,FY2024-25,12,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8670,26010
2024-12-20,GA/2024-25/00630,FY2024-25,12,ACC-028,Srivastava Distributors,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-20,GA/2024-25/00631,FY2024-25,12,ACC-040,New Mishra Trading Co.,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-20,GA/2024-25/00632,FY2024-25,12,ACC-093,Maa Malik & Company,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-20,GA/2024-25/00633,FY2024-25,12,ACC-106,Shree Ahuja & Company,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-20,GA/2024-25/00634,FY2024-25,12,ACC-131,Jai Yadav Traders,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-20,GA/2024-25/00635,FY2024-25,12,ACC-137,Jai Solanki Marketing,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-21,GA/2024-25/00636,FY2024-25,12,ACC-027,Shree Gupta & Sons,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2024-12-21,GA/2024-25/00637,FY2024-25,12,ACC-046,New Kapoor Traders,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2024-12-21,GA/2024-25/00638,FY2024-25,12,ACC-062,Dubey General Store,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-23,GA/2024-25/00639,FY2024-25,12,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2024-12-23,GA/2024-25/00640,FY2024-25,12,ACC-015,Wadhwa Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2024-12-23,GA/2024-25/00641,FY2024-25,12,ACC-026,Krishna Goel Marketing,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-23,GA/2024-25/00642,FY2024-25,12,ACC-034,Mishra & Company,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-23,GA/2024-25/00643,FY2024-25,12,ACC-054,Jai Goyal General Store,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-23,GA/2024-25/00644,FY2024-25,12,ACC-089,Jai Sharma Provisions,Purqazi,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-23,GA/2024-25/00645,FY2024-25,12,ACC-124,Shree Garg Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-23,GA/2024-25/00646,FY2024-25,12,ACC-129,Maheshwari & Sons,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-24,GA/2024-25/00647,FY2024-25,12,ACC-041,Chopra Traders,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-24,GA/2024-25/00647,FY2024-25,12,ACC-041,Chopra Traders,Purqazi,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-25,GA/2024-25/00648,FY2024-25,12,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2024-12-25,GA/2024-25/00648,FY2024-25,12,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-25,GA/2024-25/00649,FY2024-25,12,ACC-072,Verma Agencies,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-26,GA/2024-25/00650,FY2024-25,12,ACC-018,Krishna Sharma Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2024-12-26,GA/2024-25/00651,FY2024-25,12,ACC-023,Agarwal Distributors,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-27,GA/2024-25/00652,FY2024-25,12,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2024-12-27,GA/2024-25/00653,FY2024-25,12,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-27,GA/2024-25/00653,FY2024-25,12,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2024-12-27,GA/2024-25/00654,FY2024-25,12,ACC-139,Goel Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-28,GA/2024-25/00655,FY2024-25,12,ACC-019,Mishra Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2024-12-30,GA/2024-25/00656,FY2024-25,12,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-30,GA/2024-25/00656,FY2024-25,12,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2024-12-30,GA/2024-25/00657,FY2024-25,12,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2024-12-30,GA/2024-25/00658,FY2024-25,12,ACC-013,Krishna Sachdeva Enterprises,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-30,GA/2024-25/00659,FY2024-25,12,ACC-043,Shree Jain Dairy,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-30,GA/2024-25/00660,FY2024-25,12,ACC-063,Ganesh Kapoor Trading Co.,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-30,GA/2024-25/00661,FY2024-25,12,ACC-078,Krishna Singhal & Company,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2024-12-30,GA/2024-25/00662,FY2024-25,12,ACC-112,Om Goyal Kirana Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-30,GA/2024-25/00663,FY2024-25,12,ACC-119,Solanki Dairy,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2024-12-31,GA/2024-25/00664,FY2024-25,12,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2024-12-31,GA/2024-25/00664,FY2024-25,12,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,2,30,8995,17990
2024-12-31,GA/2024-25/00665,FY2024-25,12,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2024-12-31,GA/2024-25/00665,FY2024-25,12,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2024-12-31,GA/2024-25/00666,FY2024-25,12,ACC-047,Khurana Distributors,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-01,GA/2024-25/00667,FY2024-25,1,ACC-016,Ganesh Bhardwaj Trading Co.,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-01,GA/2024-25/00668,FY2024-25,1,ACC-020,Krishna Bhardwaj Trading Co.,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-02,GA/2024-25/00669,FY2024-25,1,ACC-057,Balaji Bhatia Enterprises,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-04,GA/2024-25/00670,FY2024-25,1,ACC-038,Krishna Saxena Provisions,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-04,GA/2024-25/00671,FY2024-25,1,ACC-071,New Kansal & Sons,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-06,GA/2024-25/00672,FY2024-25,1,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-06,GA/2024-25/00673,FY2024-25,1,ACC-009,Krishna Srivastava Agencies,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2025-01-06,GA/2024-25/00674,FY2024-25,1,ACC-039,New Chopra Dairy,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-07,GA/2024-25/00675,FY2024-25,1,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-07,GA/2024-25/00676,FY2024-25,1,ACC-027,Shree Gupta & Sons,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-08,GA/2024-25/00677,FY2024-25,1,ACC-031,Laxmi Sirohi Super Market,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-09,GA/2024-25/00678,FY2024-25,1,ACC-023,Agarwal Distributors,Jansath,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-10,GA/2024-25/00679,FY2024-25,1,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2025-01-10,GA/2024-25/00679,FY2024-25,1,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-10,GA/2024-25/00680,FY2024-25,1,ACC-047,Khurana Distributors,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-10,GA/2024-25/00680,FY2024-25,1,ACC-047,Khurana Distributors,Jansath,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2025-01-10,GA/2024-25/00681,FY2024-25,1,ACC-055,Shree Pandey Stores,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-11,GA/2024-25/00682,FY2024-25,1,ACC-014,Maa Chopra Kirana Store,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-11,GA/2024-25/00682,FY2024-25,1,ACC-014,Maa Chopra Kirana Store,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2025-01-11,GA/2024-25/00683,FY2024-25,1,ACC-069,Balaji Kapoor General Store,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-11,GA/2024-25/00684,FY2024-25,1,ACC-138,Ganesh Gupta Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-13,GA/2024-25/00685,FY2024-25,1,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2025-01-13,GA/2024-25/00685,FY2024-25,1,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2025-01-13,GA/2024-25/00686,FY2024-25,1,ACC-040,New Mishra Trading Co.,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-13,GA/2024-25/00687,FY2024-25,1,ACC-063,Ganesh Kapoor Trading Co.,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-13,GA/2024-25/00688,FY2024-25,1,ACC-080,Malhotra Enterprises,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-13,GA/2024-25/00689,FY2024-25,1,ACC-093,Maa Malik & Company,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-13,GA/2024-25/00690,FY2024-25,1,ACC-112,Om Goyal Kirana Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-14,GA/2024-25/00691,FY2024-25,1,ACC-061,Jai Srivastava General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-15,GA/2024-25/00692,FY2024-25,1,ACC-037,Maa Yadav Stores,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-16,GA/2024-25/00693,FY2024-25,1,ACC-067,Gupta Trading Co.,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2025-01-16,GA/2024-25/00694,FY2024-25,1,ACC-095,Maa Gupta Provisions,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-16,GA/2024-25/00694,FY2024-25,1,ACC-095,Maa Gupta Provisions,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-17,GA/2024-25/00695,FY2024-25,1,ACC-030,Laxmi Sharma Stores,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-17,GA/2024-25/00696,FY2024-25,1,ACC-036,Shree Saini Enterprises,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-17,GA/2024-25/00697,FY2024-25,1,ACC-052,Krishna Srivastava & Company,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-17,GA/2024-25/00698,FY2024-25,1,ACC-116,Shree Singla & Company,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-18,GA/2024-25/00699,FY2024-25,1,ACC-017,Maa Malik Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-18,GA/2024-25/00700,FY2024-25,1,ACC-029,Balaji Rana Agencies,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-20,GA/2024-25/00701,FY2024-25,1,ACC-018,Krishna Sharma Enterprises,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2025-01-20,GA/2024-25/00702,FY2024-25,1,ACC-073,Maa Gupta Dairy,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-21,GA/2024-25/00703,FY2024-25,1,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-21,GA/2024-25/00704,FY2024-25,1,ACC-022,Tandon & Company,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-21,GA/2024-25/00705,FY2024-25,1,ACC-126,Bhatia General Store,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-22,GA/2024-25/00706,FY2024-25,1,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-22,GA/2024-25/00706,FY2024-25,1,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-22,GA/2024-25/00707,FY2024-25,1,ACC-013,Krishna Sachdeva Enterprises,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-22,GA/2024-25/00708,FY2024-25,1,ACC-034,Mishra & Company,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-22,GA/2024-25/00709,FY2024-25,1,ACC-075,Krishna Bhardwaj Super Market,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-22,GA/2024-25/00710,FY2024-25,1,ACC-120,Ganesh Kansal Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-23,GA/2024-25/00711,FY2024-25,1,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-23,GA/2024-25/00712,FY2024-25,1,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-24,GA/2024-25/00713,FY2024-25,1,ACC-118,Laxmi Rana & Sons,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-25,GA/2024-25/00714,FY2024-25,1,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-27,GA/2024-25/00715,FY2024-25,1,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8995,26985
2025-01-27,GA/2024-25/00716,FY2024-25,1,ACC-015,Wadhwa Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8835,17670
2025-01-27,GA/2024-25/00717,FY2024-25,1,ACC-032,Goyal Super Market,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-27,GA/2024-25/00718,FY2024-25,1,ACC-042,Maa Sachdeva Agencies,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2025-01-27,GA/2024-25/00719,FY2024-25,1,ACC-105,Maa Singhal Enterprises,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-28,GA/2024-25/00720,FY2024-25,1,ACC-010,Shree Mishra Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-28,GA/2024-25/00720,FY2024-25,1,ACC-010,Shree Mishra Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2025-01-28,GA/2024-25/00721,FY2024-25,1,ACC-035,Ganesh Baliyan Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-28,GA/2024-25/00722,FY2024-25,1,ACC-121,New Yadav Trading Co.,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-29,GA/2024-25/00723,FY2024-25,1,ACC-021,Shri Tandon Stores,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-29,GA/2024-25/00723,FY2024-25,1,ACC-021,Shri Tandon Stores,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
2025-01-29,GA/2024-25/00724,FY2024-25,1,ACC-082,Shree Kaushik Enterprises,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8995,8995
2025-01-29,GA/2024-25/00725,FY2024-25,1,ACC-097,New Mishra Distributors,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8670,17340
2025-01-29,GA/2024-25/00726,FY2024-25,1,ACC-119,Solanki Dairy,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-30,GA/2024-25/00727,FY2024-25,1,ACC-046,New Kapoor Traders,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8670,8670
2025-01-30,GA/2024-25/00728,FY2024-25,1,ACC-048,Maa Sharma Marketing,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8835,8835
