invoice_date,invoice_no,account_code,sku,cartons,litres,rate_per_carton,sales_amount
2024-10-25,GA/2024-25/00470,ACC-103,MSG-1L-15,1,15,8640,8640
2024-10-25,GA/2024-25/00471,ACC-135,MSG-500-30,1,15,8800,8800
2024-10-25,GA/2024-25/00472,ACC-142,MSG-500-30,1,15,8800,8800
2024-10-26,GA/2024-25/00473,ACC-001,MSG-200-75,2,30,8960,17920
2024-10-26,GA/2024-25/00474,ACC-009,MSG-200-75,3,45,8960,26880
2024-10-26,GA/2024-25/00475,ACC-031,MSG-200-75,2,30,8960,17920
2024-10-26,GA/2024-25/00476,ACC-046,MSG-500-30,1,15,8800,8800
2024-10-26,GA/2024-25/00477,ACC-069,MSG-500-30,1,15,8800,8800
2024-10-26,GA/2024-25/00478,ACC-081,MSG-500-30,1,15,8800,8800
2024-10-26,GA/2024-25/00479,ACC-129,MSG-1L-15,1,15,8640,8640
2024-10-26,GA/2024-25/00479,ACC-129,MSG-500-30,1,15,8800,8800
2024-10-26,GA/2024-25/00480,ACC-144,MSG-200-75,1,15,8960,8960
2024-10-28,GA/2024-25/00481,ACC-004,MSG-1L-15,3,45,8640,25920
2024-10-28,GA/2024-25/00482,ACC-025,MSG-200-75,2,30,8960,17920
2024-10-28,GA/2024-25/00483,ACC-050,MSG-1L-15,1,15,8640,8640
2024-10-28,GA/2024-25/00484,ACC-052,MSG-200-75,1,15,8960,8960
2024-10-28,GA/2024-25/00485,ACC-117,MSG-200-75,1,15,8960,8960
2024-10-28,GA/2024-25/00486,ACC-137,MSG-200-75,1,15,8960,8960
2024-10-29,GA/2024-25/00487,ACC-029,MSG-1L-15,1,15,8640,8640
2024-10-29,GA/2024-25/00488,ACC-082,MSG-1L-15,2,30,8640,17280
2024-10-29,GA/2024-25/00489,ACC-098,MSG-200-75,1,15,8960,8960
2024-10-30,GA/2024-25/00490,ACC-043,MSG-500-30,1,15,8800,8800
2024-10-30,GA/2024-25/00491,ACC-044,MSG-1L-15,1,15,8640,8640
2024-10-31,GA/2024-25/00492,ACC-003,MSG-200-75,2,30,8960,17920
2024-10-31,GA/2024-25/00493,ACC-049,MSG-1L-15,1,15,8640,8640
2024-10-31,GA/2024-25/00494,ACC-097,MSG-1L-15,1,15,8640,8640
2024-10-31,GA/2024-25/00495,ACC-120,MSG-200-75,1,15,8960,8960
2024-11-01,GA/2024-25/00496,ACC-050,MSG-500-30,1,15,8835,8835
2024-11-01,GA/2024-25/00497,ACC-061,MSG-1L-15,1,15,8670,8670
2024-11-01,GA/2024-25/00498,ACC-074,MSG-200-75,1,15,8995,8995
2024-11-02,GA/2024-25/00499,ACC-015,MSG-200-75,1,15,8995,8995
2024-11-02,GA/2024-25/00500,ACC-016,MSG-1L-15,1,15,8670,8670
2024-11-02,GA/2024-25/00500,ACC-016,MSG-200-75,1,15,8995,8995
2024-11-02,GA/2024-25/00501,ACC-082,MSG-200-75,1,15,8995,8995
2024-11-02,GA/2024-25/00502,ACC-095,MSG-500-30,1,15,8835,8835
2024-11-02,GA/2024-25/00503,ACC-134,MSG-500-30,1,15,8835,8835
2024-11-04,GA/2024-25/00504,ACC-024,MSG-1L-15,1,15,8670,8670
2024-11-04,GA/2024-25/00505,ACC-026,MSG-200-75,1,15,8995,8995
2024-11-04,GA/2024-25/00506,ACC-027,MSG-1L-15,1,15,8670,8670
2024-11-04,GA/2024-25/00507,ACC-063,MSG-1L-15,2,30,8670,17340
2024-11-06,GA/2024-25/00508,ACC-039,MSG-500-30,1,15,8835,8835
2024-11-06,GA/2024-25/00509,ACC-043,MSG-1L-15,1,15,8670,8670
2024-11-06,GA/2024-25/00510,ACC-057,MSG-200-75,1,15,8995,8995
2024-11-06,GA/2024-25/00511,ACC-118,MSG-500-30,1,15,8835,8835
2024-11-06,GA/2024-25/00512,ACC-135,MSG-500-30,2,30,8835,17670
2024-11-06,GA/2024-25/00513,ACC-142,MSG-1L-15,1,15,8670,8670
2024-11-07,GA/2024-25/00514,ACC-012,MSG-1L-15,2,30,8670,17340
2024-11-07,GA/2024-25/00515,ACC-025,MSG-1L-15,1,15,8670,8670
2024-11-07,GA/2024-25/00516,ACC-097,MSG-1L-15,1,15,8670,8670
2024-11-07,GA/2024-25/00517,ACC-102,MSG-500-30,1,15,8835,8835
2024-11-07,GA/2024-25/00518,ACC-112,MSG-500-30,1,15,8835,8835
2024-11-07,GA/2024-25/00519,ACC-139,MSG-200-75,1,15,8995,8995
2024-11-08,GA/2024-25/00520,ACC-007,MSG-1L-15,3,45,8670,26010
2024-11-08,GA/2024-25/00520,ACC-007,MSG-500-30,1,15,8835,8835
2024-11-08,GA/2024-25/00521,ACC-055,MSG-500-30,2,30,8835,17670
2024-11-08,GA/2024-25/00522,ACC-068,MSG-1L-15,1,15,8670,8670
2024-11-09,GA/2024-25/00523,ACC-003,MSG-200-75,1,15,8995,8995
2024-11-09,GA/2024-25/00524,ACC-017,MSG-1L-15,1,15,8670,8670
2024-11-09,GA/2024-25/00525,ACC-019,MSG-200-75,1,15,8995,8995
2024-11-09,GA/2024-25/00525,ACC-019,MSG-500-30,1,15,8835,8835
2024-11-09,GA/2024-25/00526,ACC-041,MSG-1L-15,1,15,8670,8670
2024-11-09,GA/2024-25/00527,ACC-127,MSG-1L-15,1,15,8670,8670
2024-11-11,GA/2024-25/00528,ACC-020,MSG-1L-15,1,15,8670,8670
2024-11-11,GA/2024-25/00529,ACC-071,MSG-1L-15,1,15,8670,8670
2024-11-12,GA/2024-25/00530,ACC-002,MSG-200-75,1,15,8995,8995
2024-11-12,GA/2024-25/00531,ACC-033,MSG-1L-15,1,15,8670,8670
2024-11-12,GA/2024-25/00532,ACC-138,MSG-500-30,1,15,8835,8835
2024-11-13,GA/2024-25/00533,ACC-120,MSG-200-75,1,15,8995,8995
2024-11-14,GA/2024-25/00534,ACC-028,MSG-200-75,1,15,8995,8995
2024-11-15,GA/2024-25/00535,ACC-048,MSG-500-30,1,15,8835,8835
2024-11-15,GA/2024-25/00536,ACC-062,MSG-1L-15,1,15,8670,8670
2024-11-15,GA/2024-25/00537,ACC-092,MSG-500-30,1,15,8835,8835
2024-11-15,GA/2024-25/00538,ACC-124,MSG-500-30,1,15,8835,8835
2024-11-16,GA/2024-25/00539,ACC-002,MSG-1L-15,2,30,8670,17340
2024-11-16,GA/2024-25/00540,ACC-032,MSG-200-75,1,15,8995,8995
2024-11-16,GA/2024-25/00541,ACC-040,MSG-1L-15,1,15,8670,8670
2024-11-16,GA/2024-25/00542,ACC-077,MSG-1L-15,1,15,8670,8670
2024-11-16,GA/2024-25/00542,ACC-077,MSG-500-30,2,30,8835,17670
2024-11-16,GA/2024-25/00543,ACC-115,MSG-1L-15,1,15,8670,8670
2024-11-18,GA/2024-25/00544,ACC-018,MSG-1L-15,2,30,8670,17340
2024-11-18,GA/2024-25/00545,ACC-036,MSG-1L-15,1,15,8670,8670
2024-11-18,GA/2024-25/00546,ACC-072,MSG-1L-15,1,15,8670,8670
2024-11-19,GA/2024-25/00547,ACC-078,MSG-500-30,1,15,8835,8835
2024-11-19,GA/2024-25/00548,ACC-131,MSG-500-30,1,15,8835,8835
2024-11-20,GA/2024-25/00549,ACC-096,MSG-1L-15,1,15,8670,8670
2024-11-20,GA/2024-25/00550,ACC-136,MSG-200-75,1,15,8995,8995
2024-11-21,GA/2024-25/00551,ACC-008,MSG-1L-15,1,15,8670,8670
2024-11-21,GA/2024-25/00551,ACC-008,MSG-500-30,2,30,8835,17670
2024-11-21,GA/2024-25/00552,ACC-029,MSG-500-30,1,15,8835,8835
2024-11-21,GA/2024-25/00553,ACC-066,MSG-1L-15,1,15,8670,8670
2024-11-22,GA/2024-25/00554,ACC-006,MSG-500-30,2,30,8835,17670
2024-11-22,GA/2024-25/00555,ACC-037,MSG-500-30,1,15,8835,8835
2024-11-22,GA/2024-25/00556,ACC-042,MSG-1L-15,1,15,8670,8670
2024-11-22,GA/2024-25/00557,ACC-104,MSG-1L-15,1,15,8670,8670
2024-11-23,GA/2024-25/00558,ACC-022,MSG-200-75,3,45,8995,26985
2024-11-23,GA/2024-25/00559,ACC-052,MSG-1L-15,1,15,8670,8670
2024-11-25,GA/2024-25/00560,ACC-009,MSG-500-30,2,30,8835,17670
2024-11-25,GA/2024-25/00561,ACC-010,MSG-200-75,3,45,8995,26985
2024-11-25,GA/2024-25/00562,ACC-056,MSG-200-75,1,15,8995,8995
2024-11-25,GA/2024-25/00563,ACC-089,MSG-1L-15,1,15,8670,8670
2024-11-25,GA/2024-25/00564,ACC-093,MSG-1L-15,1,15,8670,8670
2024-11-26,GA/2024-25/00565,ACC-005,MSG-1L-15,2,30,8670,17340
2024-11-26,GA/2024-25/00565,ACC-005,MSG-500-30,3,45,8835,26505
2024-11-26,GA/2024-25/00566,ACC-031,MSG-500-30,2,30,8835,17670
2024-11-26,GA/2024-25/00567,ACC-045,MSG-200-75,1,15,8995,8995
2024-11-26,GA/2024-25/00568,ACC-109,MSG-1L-15,2,30,8670,17340
2024-11-27,GA/2024-25/00569,ACC-003,MSG-500-30,2,30,8835,17670
2024-11-27,GA/2024-25/00570,ACC-011,MSG-200-75,2,30,8995,17990
2024-11-27,GA/2024-25/00571,ACC-108,MSG-1L-15,1,15,8670,8670
2024-11-28,GA/2024-25/00572,ACC-001,MSG-1L-15,2,30,8670,17340
2024-11-28,GA/2024-25/00573,ACC-004,MSG-1L-15,1,15,8670,8670
2024-11-28,GA/2024-25/00573,ACC-004,MSG-200-75,1,15,8995,8995
2024-11-28,GA/2024-25/00573,ACC-004,MSG-500-30,2,30,8835,17670
2024-11-28,GA/2024-25/00574,ACC-047,MSG-1L-15,1,15,8670,8670
2024-11-28,GA/2024-25/00575,ACC-064,MSG-500-30,1,15,8835,8835
2024-11-28,GA/2024-25/00576,ACC-081,MSG-1L-15,1,15,8670,8670
2024-11-28,GA/2024-25/00577,ACC-099,MSG-1L-15,1,15,8670,8670
2024-11-29,GA/2024-25/00578,ACC-013,MSG-1L-15,1,15,8670,8670
2024-11-29,GA/2024-25/00579,ACC-023,MSG-200-75,1,15,8995,8995
2024-11-29,GA/2024-25/00580,ACC-103,MSG-1L-15,1,15,8670,8670
2024-11-30,GA/2024-25/00581,ACC-001,MSG-1L-15,2,30,8670,17340
2024-11-30,GA/2024-25/00582,ACC-101,MSG-500-30,1,15,8835,8835
2024-12-02,GA/2024-25/00583,ACC-038,MSG-500-30,1,15,8835,8835
2024-12-02,GA/2024-25/00584,ACC-050,MSG-1L-15,1,15,8670,8670
2024-12-02,GA/2024-25/00585,ACC-055,MSG-1L-15,1,15,8670,8670
2024-12-02,GA/2024-25/00585,ACC-055,MSG-200-75,1,15,8995,8995
2024-12-02,GA/2024-25/00586,ACC-059,MSG-1L-15,2,30,8670,17340
2024-12-03,GA/2024-25/00587,ACC-017,MSG-1L-15,1,15,8670,8670
2024-12-04,GA/2024-25/00588,ACC-002,MSG-200-75,3,45,8995,26985
2024-12-04,GA/2024-25/00589,ACC-133,MSG-200-75,1,15,8995,8995
2024-12-05,GA/2024-25/00590,ACC-020,MSG-200-75,1,15,8995,8995
2024-12-05,GA/2024-25/00591,ACC-097,MSG-1L-15,2,30,8670,17340
2024-12-05,GA/2024-25/00592,ACC-113,MSG-1L-15,1,15,8670,8670
2024-12-06,GA/2024-25/00593,ACC-039,MSG-1L-15,1,15,8670,8670
2024-12-07,GA/2024-25/00594,ACC-032,MSG-500-30,1,15,8835,8835
2024-12-07,GA/2024-25/00595,ACC-105,MSG-500-30,1,15,8835,8835
2024-12-09,GA/2024-25/00596,ACC-022,MSG-1L-15,1,15,8670,8670
2024-12-09,GA/2024-25/00597,ACC-025,MSG-1L-15,2,30,8670,17340
2024-12-09,GA/2024-25/00598,ACC-042,MSG-1L-15,1,15,8670,8670
2024-12-09,GA/2024-25/00599,ACC-067,MSG-1L-15,1,15,8670,8670
2024-12-10,GA/2024-25/00600,ACC-003,MSG-500-30,2,30,8835,17670
2024-12-10,GA/2024-25/00601,ACC-014,MSG-1L-15,1,15,8670,8670
2024-12-10,GA/2024-25/00602,ACC-069,MSG-500-30,1,15,8835,8835
2024-12-10,GA/2024-25/00603,ACC-107,MSG-1L-15,1,15,8670,8670
2024-12-11,GA/2024-25/00604,ACC-030,MSG-1L-15,2,30,8670,17340
2024-12-11,GA/2024-25/00605,ACC-045,MSG-1L-15,1,15,8670,8670
2024-12-11,GA/2024-25/00606,ACC-060,MSG-1L-15,1,15,8670,8670
2024-12-12,GA/2024-25/00607,ACC-009,MSG-1L-15,2,30,8670,17340
2024-12-12,GA/2024-25/00607,ACC-009,MSG-500-30,1,15,8835,8835
2024-12-12,GA/2024-25/00608,ACC-115,MSG-500-30,1,15,8835,8835
2024-12-13,GA/2024-25/00609,ACC-024,MSG-200-75,1,15,8995,8995
2024-12-13,GA/2024-25/00610,ACC-033,MSG-1L-15,1,15,8670,8670
2024-12-13,GA/2024-25/00611,ACC-064,MSG-500-30,1,15,8835,8835
2024-12-13,GA/2024-25/00612,ACC-126,MSG-500-30,1,15,8835,8835
2024-12-14,GA/2024-25/00613,ACC-021,MSG-200-75,1,15,8995,8995
2024-12-14,GA/2024-25/00614,ACC-052,MSG-500-30,1,15,8835,8835
2024-12-14,GA/2024-25/00615,ACC-066,MSG-1L-15,1,15,8670,8670
2024-12-16,GA/2024-25/00616,ACC-001,MSG-1L-15,2,30,8670,17340
2024-12-16,GA/2024-25/00617,ACC-120,MSG-1L-15,1,15,8670,8670
2024-12-16,GA/2024-25/00618,ACC-128,MSG-500-30,1,15,8835,8835
2024-12-16,GA/2024-25/00619,ACC-145,MSG-1L-15,1,15,8670,8670
2024-12-16,GA/2024-25/00619,ACC-145,MSG-500-30,1,15,8835,8835
2024-12-17,GA/2024-25/00620,ACC-010,MSG-1L-15,2,30,8670,17340
2024-12-17,GA/2024-25/00621,ACC-056,MSG-500-30,1,15,8835,8835
2024-12-17,GA/2024-25/00622,ACC-068,MSG-1L-15,2,30,8670,17340
2024-12-18,GA/2024-25/00623,ACC-016,MSG-500-30,1,15,8835,8835
2024-12-18,GA/2024-25/00624,ACC-079,MSG-1L-15,1,15,8670,8670
2024-12-18,GA/2024-25/00625,ACC-111,MSG-1L-15,1,15,8670,8670
2024-12-18,GA/2024-25/00626,ACC-118,MSG-1L-15,3,45,8670,26010
2024-12-19,GA/2024-25/00627,ACC-061,MSG-500-30,1,15,8835,8835
2024-12-19,GA/2024-25/00628,ACC-141,MSG-500-30,1,15,8835,8835
2024-12-20,GA/2024-25/00629,ACC-005,MSG-1L-15,3,45,8670,26010
2024-12-20,GA/2024-25/00630,ACC-028,MSG-1L-15,1,15,8670,8670
2024-12-20,GA/2024-25/00631,ACC-040,MSG-500-30,1,15,8835,8835
2024-12-20,GA/2024-25/00632,ACC-093,MSG-1L-15,1,15,8670,8670
2024-12-20,GA/2024-25/00633,ACC-106,MSG-1L-15,1,15,8670,8670
2024-12-20,GA/2024-25/00634,ACC-131,MSG-500-30,1,15,8835,8835
2024-12-20,GA/2024-25/00635,ACC-137,MSG-1L-15,1,15,8670,8670
2024-12-21,GA/2024-25/00636,ACC-027,MSG-1L-15,2,30,8670,17340
2024-12-21,GA/2024-25/00637,ACC-046,MSG-1L-15,2,30,8670,17340
2024-12-21,GA/2024-25/00638,ACC-062,MSG-500-30,1,15,8835,8835
2024-12-23,GA/2024-25/00639,ACC-003,MSG-500-30,2,30,8835,17670
2024-12-23,GA/2024-25/00640,ACC-015,MSG-500-30,2,30,8835,17670
2024-12-23,GA/2024-25/00641,ACC-026,MSG-500-30,1,15,8835,8835
2024-12-23,GA/2024-25/00642,ACC-034,MSG-500-30,1,15,8835,8835
2024-12-23,GA/2024-25/00643,ACC-054,MSG-1L-15,1,15,8670,8670
2024-12-23,GA/2024-25/00644,ACC-089,MSG-500-30,1,15,8835,8835
2024-12-23,GA/2024-25/00645,ACC-124,MSG-500-30,1,15,8835,8835
2024-12-23,GA/2024-25/00646,ACC-129,MSG-1L-15,1,15,8670,8670
2024-12-24,GA/2024-25/00647,ACC-041,MSG-1L-15,1,15,8670,8670
2024-12-24,GA/2024-25/00647,ACC-041,MSG-500-30,1,15,8835,8835
2024-12-25,GA/2024-25/00648,ACC-011,MSG-200-75,1,15,8995,8995
2024-12-25,GA/2024-25/00648,ACC-011,MSG-500-30,1,15,8835,8835
2024-12-25,GA/2024-25/00649,ACC-072,MSG-500-30,1,15,8835,8835
2024-12-26,GA/2024-25/00650,ACC-018,MSG-1L-15,2,30,8670,17340
2024-12-26,GA/2024-25/00651,ACC-023,MSG-1L-15,1,15,8670,8670
2024-12-27,GA/2024-25/00652,ACC-006,MSG-500-30,2,30,8835,17670
2024-12-27,GA/2024-25/00653,ACC-012,MSG-1L-15,1,15,8670,8670
2024-12-27,GA/2024-25/00653,ACC-012,MSG-200-75,1,15,8995,8995
2024-12-27,GA/2024-25/00654,ACC-139,MSG-1L-15,1,15,8670,8670
2024-12-28,GA/2024-25/00655,ACC-019,MSG-200-75,1,15,8995,8995
2024-12-30,GA/2024-25/00656,ACC-001,MSG-1L-15,1,15,8670,8670
2024-12-30,GA/2024-25/00656,ACC-001,MSG-500-30,1,15,8835,8835
2024-12-30,GA/2024-25/00657,ACC-007,MSG-500-30,2,30,8835,17670
2024-12-30,GA/2024-25/00658,ACC-013,MSG-1L-15,1,15,8670,8670
2024-12-30,GA/2024-25/00659,ACC-043,MSG-1L-15,1,15,8670,8670
2024-12-30,GA/2024-25/00660,ACC-063,MSG-1L-15,1,15,8670,8670
2024-12-30,GA/2024-25/00661,ACC-078,MSG-200-75,1,15,8995,8995
2024-12-30,GA/2024-25/00662,ACC-112,MSG-1L-15,1,15,8670,8670
2024-12-30,GA/2024-25/00663,ACC-119,MSG-200-75,1,15,8995,8995
2024-12-31,GA/2024-25/00664,ACC-004,MSG-1L-15,2,30,8670,17340
2024-12-31,GA/2024-25/00664,ACC-004,MSG-200-75,2,30,8995,17990
2024-12-31,GA/2024-25/00665,ACC-008,MSG-1L-15,1,15,8670,8670
2024-12-31,GA/2024-25/00665,ACC-008,MSG-200-75,1,15,8995,8995
2024-12-31,GA/2024-25/00666,ACC-047,MSG-1L-15,1,15,8670,8670
2025-01-01,GA/2024-25/00667,ACC-016,MSG-1L-15,1,15,8670,8670
2025-01-01,GA/2024-25/00668,ACC-020,MSG-500-30,1,15,8835,8835
2025-01-02,GA/2024-25/00669,ACC-057,MSG-1L-15,1,15,8670,8670
2025-01-04,GA/2024-25/00670,ACC-038,MSG-1L-15,1,15,8670,8670
2025-01-04,GA/2024-25/00671,ACC-071,MSG-1L-15,1,15,8670,8670
2025-01-06,GA/2024-25/00672,ACC-004,MSG-1L-15,2,30,8670,17340
2025-01-06,GA/2024-25/00673,ACC-009,MSG-500-30,2,30,8835,17670
2025-01-06,GA/2024-25/00674,ACC-039,MSG-1L-15,1,15,8670,8670
2025-01-07,GA/2024-25/00675,ACC-007,MSG-1L-15,2,30,8670,17340
2025-01-07,GA/2024-25/00676,ACC-027,MSG-1L-15,1,15,8670,8670
2025-01-08,GA/2024-25/00677,ACC-031,MSG-1L-15,1,15,8670,8670
2025-01-09,GA/2024-25/00678,ACC-023,MSG-500-30,1,15,8835,8835
2025-01-10,GA/2024-25/00679,ACC-008,MSG-200-75,1,15,8995,8995
2025-01-10,GA/2024-25/00679,ACC-008,MSG-500-30,1,15,8835,8835
2025-01-10,GA/2024-25/00680,ACC-047,MSG-1L-15,1,15,8670,8670
2025-01-10,GA/2024-25/00680,ACC-047,MSG-200-75,1,15,8995,8995
2025-01-10,GA/2024-25/00681,ACC-055,MSG-1L-15,1,15,8670,8670
2025-01-11,GA/2024-25/00682,ACC-014,MSG-1L-15,1,15,8670,8670
2025-01-11,GA/2024-25/00682,ACC-014,MSG-500-30,2,30,8835,17670
2025-01-11,GA/2024-25/00683,ACC-069,MSG-1L-15,1,15,8670,8670
2025-01-11,GA/2024-25/00684,ACC-138,MSG-500-30,1,15,8835,8835
2025-01-13,GA/2024-25/00685,ACC-006,MSG-200-75,1,15,8995,8995
2025-01-13,GA/2024-25/00685,ACC-006,MSG-500-30,2,30,8835,17670
2025-01-13,GA/2024-25/00686,ACC-040,MSG-1L-15,2,30,8670,17340
2025-01-13,GA/2024-25/00687,ACC-063,MSG-1L-15,1,15,8670,8670
2025-01-13,GA/2024-25/00688,ACC-080,MSG-500-30,1,15,8835,8835
2025-01-13,GA/2024-25/00689,ACC-093,MSG-1L-15,1,15,8670,8670
2025-01-13,GA/2024-25/00690,ACC-112,MSG-1L-15,1,15,8670,8670
2025-01-14,GA/2024-25/00691,ACC-061,MSG-500-30,1,15,8835,8835
2025-01-15,GA/2024-25/00692,ACC-037,MSG-500-30,1,15,8835,8835
2025-01-16,GA/2024-25/00693,ACC-067,MSG-200-75,1,15,8995,8995
2025-01-16,GA/2024-25/00694,ACC-095,MSG-1L-15,2,30,8670,17340
2025-01-16,GA/2024-25/00694,ACC-095,MSG-500-30,1,15,8835,8835
2025-01-17,GA/2024-25/00695,ACC-030,MSG-1L-15,1,15,8670,8670
2025-01-17,GA/2024-25/00696,ACC-036,MSG-1L-15,1,15,8670,8670
2025-01-17,GA/2024-25/00697,ACC-052,MSG-1L-15,1,15,8670,8670
2025-01-17,GA/2024-25/00698,ACC-116,MSG-1L-15,1,15,8670,8670
2025-01-18,GA/2024-25/00699,ACC-017,MSG-1L-15,2,30,8670,17340
2025-01-18,GA/2024-25/00700,ACC-029,MSG-1L-15,1,15,8670,8670
2025-01-20,GA/2024-25/00701,ACC-018,MSG-500-30,2,30,8835,17670
2025-01-20,GA/2024-25/00702,ACC-073,MSG-1L-15,1,15,8670,8670
2025-01-21,GA/2024-25/00703,ACC-003,MSG-1L-15,2,30,8670,17340
2025-01-21,GA/2024-25/00704,ACC-022,MSG-500-30,1,15,8835,8835
2025-01-21,GA/2024-25/00705,ACC-126,MSG-500-30,1,15,8835,8835
2025-01-22,GA/2024-25/00706,ACC-001,MSG-1L-15,2,30,8670,17340
2025-01-22,GA/2024-25/00706,ACC-001,MSG-500-30,1,15,8835,8835
2025-01-22,GA/2024-25/00707,ACC-013,MSG-500-30,1,15,8835,8835
2025-01-22,GA/2024-25/00708,ACC-034,MSG-1L-15,2,30,8670,17340
2025-01-22,GA/2024-25/00709,ACC-075,MSG-1L-15,1,15,8670,8670
2025-01-22,GA/2024-25/00710,ACC-120,MSG-1L-15,1,15,8670,8670
2025-01-23,GA/2024-25/00711,ACC-002,MSG-1L-15,2,30,8670,17340
2025-01-23,GA/2024-25/00712,ACC-012,MSG-500-30,1,15,8835,8835
2025-01-24,GA/2024-25/00713,ACC-118,MSG-500-30,1,15,8835,8835
2025-01-25,GA/2024-25/00714,ACC-011,MSG-500-30,1,15,8835,8835
2025-01-27,GA/2024-25/00715,ACC-005,MSG-200-75,3,45,8995,26985
2025-01-27,GA/2024-25/00716,ACC-015,MSG-500-30,2,30,8835,17670
2025-01-27,GA/2024-25/00717,ACC-032,MSG-1L-15,1,15,8670,8670
2025-01-27,GA/2024-25/00718,ACC-042,MSG-200-75,1,15,8995,8995
2025-01-27,GA/2024-25/00719,ACC-105,MSG-500-30,1,15,8835,8835
2025-01-28,GA/2024-25/00720,ACC-010,MSG-1L-15,1,15,8670,8670
2025-01-28,GA/2024-25/00720,ACC-010,MSG-200-75,1,15,8995,8995
2025-01-28,GA/2024-25/00721,ACC-035,MSG-1L-15,1,15,8670,8670
2025-01-28,GA/2024-25/00722,ACC-121,MSG-500-30,1,15,8835,8835
2025-01-29,GA/2024-25/00723,ACC-021,MSG-1L-15,1,15,8670,8670
2025-01-29,GA/2024-25/00723,ACC-021,MSG-500-30,1,15,8835,8835
2025-01-29,GA/2024-25/00724,ACC-082,MSG-200-75,1,15,8995,8995
2025-01-29,GA/2024-25/00725,ACC-097,MSG-1L-15,2,30,8670,17340
2025-01-29,GA/2024-25/00726,ACC-119,MSG-1L-15,1,15,8670,8670
2025-01-30,GA/2024-25/00727,ACC-046,MSG-1L-15,1,15,8670,8670
2025-01-30,GA/2024-25/00728,ACC-048,MSG-500-30,1,15,8835,8835
2025-01-31,GA/2024-25/00729,ACC-002,MSG-500-30,1,15,8835,8835
2025-01-31,GA/2024-25/00730,ACC-003,MSG-1L-15,2,30,8670,17340
2025-01-31,GA/2024-25/00731,ACC-044,MSG-200-75,1,15,8995,8995
2025-01-31,GA/2024-25/00732,ACC-072,MSG-1L-15,1,15,8670,8670
2025-01-31,GA/2024-25/00733,ACC-117,MSG-1L-15,1,15,8670,8670
2025-02-01,GA/2024-25/00734,ACC-075,MSG-500-30,1,15,8835,8835
2025-02-03,GA/2024-25/00735,ACC-011,MSG-200-75,1,15,8995,8995
2025-02-03,GA/2024-25/00736,ACC-018,MSG-500-30,1,15,8835,8835
2025-02-03,GA/2024-25/00737,ACC-023,MSG-200-75,1,15,8995,8995
2025-02-03,GA/2024-25/00738,ACC-067,MSG-500-30,1,15,8835,8835
2025-02-04,GA/2024-25/00739,ACC-041,MSG-1L-15,1,15,8670,8670
2025-02-04,GA/2024-25/00740,ACC-051,MSG-1L-15,1,15,8670,8670
2025-02-04,GA/2024-25/00741,ACC-055,MSG-500-30,1,15,8835,8835
2025-02-04,GA/2024-25/00742,ACC-100,MSG-1L-15,2,30,8670,17340
2025-02-04,GA/2024-25/00743,ACC-135,MSG-500-30,1,15,8835,8835
2025-02-04,GA/2024-25/00744,ACC-142,MSG-1L-15,1,15,8670,8670
2025-02-05,GA/2024-25/00745,ACC-081,MSG-1L-15,1,15,8670,8670
2025-02-05,GA/2024-25/00746,ACC-136,MSG-1L-15,1,15,8670,8670
2025-02-06,GA/2024-25/00747,ACC-016,MSG-1L-15,1,15,8670,8670
2025-02-06,GA/2024-25/00748,ACC-035,MSG-1L-15,1,15,8670,8670
2025-02-06,GA/2024-25/00749,ACC-072,MSG-500-30,1,15,8835,8835
2025-02-06,GA/2024-25/00750,ACC-103,MSG-1L-15,1,15,8670,8670
2025-02-06,GA/2024-25/00751,ACC-105,MSG-500-30,1,15,8835,8835
2025-02-06,GA/2024-25/00752,ACC-106,MSG-200-75,1,15,8995,8995
2025-02-06,GA/2024-25/00753,ACC-130,MSG-1L-15,1,15,8670,8670
2025-02-07,GA/2024-25/00754,ACC-026,MSG-1L-15,2,30,8670,17340
2025-02-07,GA/2024-25/00755,ACC-042,MSG-1L-15,2,30,8670,17340
2025-02-07,GA/2024-25/00756,ACC-101,MSG-1L-15,1,15,8670,8670
2025-02-08,GA/2024-25/00757,ACC-012,MSG-1L-15,1,15,8670,8670
2025-02-08,GA/2024-25/00758,ACC-029,MSG-200-75,1,15,8995,8995
2025-02-08,GA/2024-25/00759,ACC-062,MSG-1L-15,1,15,8670,8670
2025-02-08,GA/2024-25/00760,ACC-069,MSG-1L-15,2,30,8670,17340
2025-02-10,GA/2024-25/00761,ACC-039,MSG-200-75,1,15,8995,8995
2025-02-10,GA/2024-25/00762,ACC-040,MSG-1L-15,1,15,8670,8670
2025-02-10,GA/2024-25/00763,ACC-052,MSG-500-30,1,15,8835,8835
2025-02-10,GA/2024-25/00764,ACC-073,MSG-1L-15,1,15,8670,8670
2025-02-10,GA/2024-25/00765,ACC-122,MSG-1L-15,1,15,8670,8670
2025-02-10,GA/2024-25/00766,ACC-144,MSG-1L-15,1,15,8670,8670
2025-02-11,GA/2024-25/00767,ACC-056,MSG-500-30,1,15,8835,8835
2025-02-12,GA/2024-25/00768,ACC-050,MSG-500-30,1,15,8835,8835
2025-02-12,GA/2024-25/00769,ACC-096,MSG-500-30,1,15,8835,8835
2025-02-13,GA/2024-25/00770,ACC-025,MSG-1L-15,1,15,8670,8670
2025-02-13,GA/2024-25/00771,ACC-102,MSG-500-30,2,30,8835,17670
